"","Set_ID","Name","Year","Theme","Theme_Group","Subtheme","Category","Packaging","Num_Instructions","Availability","Pieces","Minifigures","Owned","Rating","USD_MSRP","Total_Quantity","Current_Price"
"7027","10970-1","Fire Station & Helicopter",2022,"Duplo","Pre-school",NA,"Normal","Box",3,"Retail",117,2,62,0,89.99,0,NA
"7028","10976-1","Santa's Gingerbread House",2022,"Duplo","Pre-school","Seasonal","Normal","Box",2,"Retail",50,3,377,0,34.99,0,NA
"7029","21177-1","The Creeper Ambush",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",72,2,2355,4,9.99,4,11
"7030","21178-1","The Fox Lodge",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",193,2,2384,4.1,19.99,5,19.99
"7031","21179-1","The Mushroom House",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",272,2,1536,3.8,24.99,0,NA
"7032","21180-1","The Guardian Battle",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",255,1,1642,4.3,24.99,1,18
"7033","21181-1","The Rabbit Ranch",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",340,2,1129,3.8,34.99,0,NA
"7034","21183-1","The Training Grounds",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",534,3,567,0,79.99,0,NA
"7035","21184-1","The Bakery",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",154,3,888,0,24.99,1,25
"7036","21185-1","The Nether Bastion",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",300,3,804,4.1,34.99,0,NA
"7037","21186-1","The Ice Castle",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",499,6,569,0,49.99,0,NA
"7038","21187-1","The Red Barn",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",799,3,346,0,99.99,0,NA
"7039","21188-1","The Llama Village",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",1252,6,576,0,129.99,3,96.03
"7040","21189-1","The Skeleton Dungeon",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",364,4,732,0,34.99,1,39.99
"7041","21190-1","The Abandoned Village",2022,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",422,3,505,0,44.99,0,NA
"7042","21331-1","Sonic the Hedgehog - Green Hill Zone",2022,"Ideas","Miscellaneous","Licensed","Normal","Box",7,"Retail - limited",1125,1,5084,4.1,79.99,4,58
"7043","21333-1","Vincent van Gogh - The Starry Night",2022,"Ideas","Miscellaneous","Licensed","Normal","Box",7,"Retail - limited",2316,1,5728,4.6,169.99,7,149.95
"7044","21335-1","Motorized Lighthouse",2022,"Ideas","Miscellaneous",NA,"Normal","Box",9,"Retail - limited",2065,2,3743,4.7,299.99,1,285
"7045","21336-1","The Office",2022,"Ideas","Miscellaneous","Licensed","Normal","Box",7,"Retail - limited",1164,15,3955,4.6,119.99,22,94.99
"7046","21337-1","Table Football",2022,"Ideas","Miscellaneous",NA,"Normal","Box",7,"Retail - limited",2339,22,1076,0,249.99,0,NA
"7047","30390-1","Dinosaur Market",2022,"Jurassic World","Licensed","Dominion","Normal","Polybag",2,"{Not specified}",30,1,3528,3.6,NA,66,5.17
"7048","30416-1","Market Stall",2022,"Friends","Modern day","General","Normal","Polybag",2,"LEGO exclusive",54,2,1130,0,NA,14,5.95
"7049","30432-1","The Turtle Beach",2022,"Minecraft","Licensed","Minifig-scale","Normal","Polybag",2,"{Not specified}",46,1,1456,4.1,NA,108,5.994
"7050","30435-1","Build Your Own Hogwarts Castle",2022,"Harry Potter","Licensed","General","Normal","Polybag",2,"Retail",67,1,4873,3.9,NA,174,6.115
"7051","30443-1","Spider-Man Bridge Battle",2022,"Marvel Super Heroes","Licensed","Spider-Man: Far From Home","Normal","Polybag",2,"Retail",44,1,2701,4.1,NA,125,5.2346
"7052","30509-1","Yellow Yoshi's Fruit Tree",2022,"Super Mario","Licensed","Expansion Set","Normal","Polybag",2,"Retail",46,1,1612,4,NA,36,5.95
"7053","30559-1","Elsa and Bruni's Forest Camp",2022,"Disney","Licensed","Frozen II","Normal","Polybag",2,"Retail",58,1,988,0,NA,21,4.495
"7054","30562-1","Monkie Kid's Underwater Journey",2022,"Monkie Kid","Action/Adventure","Season 3","Normal","Polybag",2,"LEGO exclusive",57,3,1429,3.8,NA,23,7.4703
"7055","30585-1","Fire Patrol Vehicle",2022,"City","Modern day","Fire","Normal","Polybag",2,"Retail",45,1,1335,3.8,NA,18,5.5019
"7056","30588-1","Kids' Playground",2022,"City","Modern day","Park","Normal","Polybag",2,"LEGO exclusive",51,2,2922,3.7,NA,49,5.49
"7057","30589-1","Go-Kart Racer",2022,"City","Modern day","Racing","Normal","Polybag",2,"Retail",39,1,2497,3.8,NA,25,5.99
"7058","30590-1","Farm Garden & Scarecrow",2022,"City","Modern day","Farm","Normal","Polybag",2,"Retail",34,1,2418,3.9,NA,94,6.95
"7059","30593-1","Lloyd Suit Mech",2022,"Ninjago","Action/Adventure","Core","Normal","Polybag",2,"Retail",59,1,974,3.6,NA,25,3.7351
"7060","30625-1","Luke Skywalker with Blue Milk",2022,"Star Wars","Licensed","Episode IV","Normal","Polybag",0,"Promotional",6,1,4332,4.4,NA,71,49.99
"7061","31130-1","Sunken Treasure Mission",2022,"Creator","Model making","3 in 1","Normal","Box",6,"Retail",522,2,1148,4.2,34.99,0,NA
"7062","31131-1","Downtown Noodle Shop",2022,"Creator","Model making","3 in 1","Normal","Box",6,"Retail",569,2,3700,4.2,44.99,8,31.42
"7063","31132-1","Viking Ship and the Midgard Serpent",2022,"Creator","Model making","3 in 1","Normal","Box",6,"Retail",1192,4,3001,4.3,119.99,6,89.99
"7064","40515-1","Pirates and Treasure VIP Add On Pack",2022,"Miscellaneous","Miscellaneous","VIP Add On Pack","Normal","Polybag",0,"LEGO exclusive",103,2,7255,3.8,NA,260,6.99
"7065","40519-1","New York Postcard",2022,"Creator","Model making","Postcard","Normal","Box",2,"LEGO exclusive",254,1,2009,4,14.99,6,29.95
